,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3
309,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
310,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
311,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
312,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
313,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
314,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
315,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
316,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
317,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
318,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
319,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
320,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
321,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
322,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
323,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
324,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
325,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
326,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
327,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
328,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
329,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
330,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
331,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
332,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
333,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
334,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
335,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
336,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
337,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
338,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
339,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
340,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
341,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
342,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
343,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
344,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
345,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
346,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
347,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
348,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
349,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
350,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06,1.92896700412781e-06
